GD Event Node,GD Subclade Count,GD Subclade A,GD Subclade B,Tree ID,GD ID,End Species,Final Copy Number,Loss Summary,GD Loss Path,S28,S27,S26,S25,S24,S23,S22,S21,S20,S19,S18,S17,S16,S15,S14,S13,S12,S11,S10,S9,S8,S7,S6,S5,S4,S3,S2,S1,S0,DUN,CHL,MAR,CER,GIN,AMB,NYM,BRA,ORY,ASP,CIN,LIR,AQU,COF,SOL,MIM,HEL,ACT,VIT,POP,ARA,PRU,CUC,PHA,GLY,MED,ARH,ARI,ARD,CEC
S27,6,ORY_0012874,ORY_0017470,OG0000667_246,84,ORY,2,No duplicate lost,S27(2)->S26(2)->S25(2)->S24(2)->S23(2)->S22(2)->S2(2)->S1(2)->ORY(2),NA,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S27,6,ORY_0025355,ORY_0017241,OG0001289_160,124,ORY,2,No duplicate lost,S27(2)->S26(2)->S25(2)->S24(2)->S23(2)->S22(2)->S2(2)->S1(2)->ORY(2),NA,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S27,6,ORY_0020876,ORY_0017241,OG0001289_160,125,ORY,2,No duplicate lost,S27(2)->S26(2)->S25(2)->S24(2)->S23(2)->S22(2)->S2(2)->S1(2)->ORY(2),NA,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S27,6,ORY_0023141,ORY_0014971,OG0002437_101,178,ORY,2,No duplicate lost,S27(2)->S26(2)->S25(2)->S24(2)->S23(2)->S22(2)->S2(2)->S1(2)->ORY(2),NA,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S27,6,ORY_0026819,ORY_0005736,OG0002523_99,216,ORY,2,No duplicate lost,S27(2)->S26(2)->S25(2)->S24(2)->S23(2)->S22(2)->S2(2)->S1(2)->ORY(2),NA,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S26,1,NA,ORY_0030816,OG0001266_162,96,ORY,1,Lost after S22,S26(2)->S25(2)->S24(2)->S23(2)->S22(2)->S2(1)->S1(1)->ORY(1),NA,NA,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S26,1,NA,ORY_0030816,OG0001266_162,97,ORY,1,Lost after S2,S26(2)->S25(2)->S24(2)->S23(2)->S22(2)->S2(2)->S1(1)->ORY(1),NA,NA,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S26,1,ORY_0001266,ORY_0028089,OG0002471_100,196,ORY,2,No duplicate lost,S26(2)->S25(2)->S24(2)->S23(2)->S22(2)->S2(2)->S1(2)->ORY(2),NA,NA,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S25,3,NA,ORY_0009406,OG0002440_101,179,ORY,1,Lost after S23,S25(2)->S24(2)->S23(2)->S22(1)->S2(1)->S1(1)->ORY(1),NA,NA,NA,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S25,3,NA,ORY_0018321,OG0002522_99,213,ORY,1,Lost after S23,S25(2)->S24(2)->S23(2)->S22(1)->S2(1)->S1(1)->ORY(1),NA,NA,NA,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S25,3,NA,ORY_0005928,OG0004494_64,237,ORY,1,Lost after S23,S25(2)->S24(2)->S23(2)->S22(1)->S2(1)->S1(1)->ORY(1),NA,NA,NA,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S25,2,NA,ORY_0015937,OG0000657_248,55,ORY,1,Lost after S22,S25(2)->S24(2)->S23(2)->S22(2)->S2(1)->S1(1)->ORY(1),NA,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S25,2,NA,ORY_0016359,OG0001318_157,172,ORY,1,Lost after S22,S25(2)->S24(2)->S23(2)->S22(2)->S2(1)->S1(1)->ORY(1),NA,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S25,2,NA,ORY_0007715,OG0000633_253,24,ORY,1,Lost after S2,S25(2)->S24(2)->S23(2)->S22(2)->S2(2)->S1(1)->ORY(1),NA,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S25,2,NA,ORY_0016264,OG0001277_161,115,ORY,1,Lost after S2,S25(2)->S24(2)->S23(2)->S22(2)->S2(2)->S1(1)->ORY(1),NA,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S25,11,ORY_0017391,ORY_0003186,OG0000631_253,19,ORY,2,No duplicate lost,S25(2)->S24(2)->S23(2)->S22(2)->S2(2)->S1(2)->ORY(2),NA,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S25,11,ORY_0037619,ORY_0015937,OG0000657_248,54,ORY,2,No duplicate lost,S25(2)->S24(2)->S23(2)->S22(2)->S2(2)->S1(2)->ORY(2),NA,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S25,11,ORY_0000149,ORY_0015937,OG0000657_248,56,ORY,2,No duplicate lost,S25(2)->S24(2)->S23(2)->S22(2)->S2(2)->S1(2)->ORY(2),NA,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S25,11,ORY_0016958,ORY_0007166,OG0000658_248,66,ORY,2,No duplicate lost,S25(2)->S24(2)->S23(2)->S22(2)->S2(2)->S1(2)->ORY(2),NA,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S25,11,ORY_0016589,ORY_0020744,OG0001270_161,104,ORY,2,No duplicate lost,S25(2)->S24(2)->S23(2)->S22(2)->S2(2)->S1(2)->ORY(2),NA,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S25,11,ORY_0023995,ORY_0005710,OG0001280_161,119,ORY,2,No duplicate lost,S25(2)->S24(2)->S23(2)->S22(2)->S2(2)->S1(2)->ORY(2),NA,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S25,11,ORY_0027614,ORY_0027867,OG0001297_159,145,ORY,2,No duplicate lost,S25(2)->S24(2)->S23(2)->S22(2)->S2(2)->S1(2)->ORY(2),NA,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S25,11,ORY_0017131,ORY_0028758,OG0001319_157,175,ORY,2,No duplicate lost,S25(2)->S24(2)->S23(2)->S22(2)->S2(2)->S1(2)->ORY(2),NA,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S25,11,ORY_0029298,ORY_0028458,OG0002462_100,186,ORY,2,No duplicate lost,S25(2)->S24(2)->S23(2)->S22(2)->S2(2)->S1(2)->ORY(2),NA,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S25,11,ORY_0031078,ORY_0002257,OG0002506_99,204,ORY,2,No duplicate lost,S25(2)->S24(2)->S23(2)->S22(2)->S2(2)->S1(2)->ORY(2),NA,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S25,11,ORY_0025389,ORY_0026418,OG0002508_99,206,ORY,2,No duplicate lost,S25(2)->S24(2)->S23(2)->S22(2)->S2(2)->S1(2)->ORY(2),NA,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S24,2,ORY_0031143,NA,OG0000665_247,68,ORY,1,Lost after S2,S24(2)->S23(2)->S22(2)->S2(2)->S1(1)->ORY(1),NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S24,2,ORY_0034484,NA,OG0000667_246,83,ORY,1,Lost after S2,S24(2)->S23(2)->S22(2)->S2(2)->S1(1)->ORY(1),NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S24,1,NA,ORY_0016264,OG0001277_161,114,ORY,1,Lost after S22,S24(2)->S23(2)->S22(2)->S2(1)->S1(1)->ORY(1),NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S24,8,ORY_0033363,ORY_0003186,OG0000631_253,18,ORY,2,No duplicate lost,S24(2)->S23(2)->S22(2)->S2(2)->S1(2)->ORY(2),NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S24,8,ORY_0029042,ORY_0021138,OG0000637_252,30,ORY,2,No duplicate lost,S24(2)->S23(2)->S22(2)->S2(2)->S1(2)->ORY(2),NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S24,8,ORY_0033425,ORY_0031759,OG0001294_159,129,ORY,2,No duplicate lost,S24(2)->S23(2)->S22(2)->S2(2)->S1(2)->ORY(2),NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S24,8,ORY_0016125,ORY_0026084,OG0001299_159,148,ORY,2,No duplicate lost,S24(2)->S23(2)->S22(2)->S2(2)->S1(2)->ORY(2),NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S24,8,ORY_0010746,ORY_0016861,OG0001307_159,154,ORY,2,No duplicate lost,S24(2)->S23(2)->S22(2)->S2(2)->S1(2)->ORY(2),NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S24,8,ORY_0001375,ORY_0009882,OG0001309_158,158,ORY,2,No duplicate lost,S24(2)->S23(2)->S22(2)->S2(2)->S1(2)->ORY(2),NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S24,8,ORY_0008186,ORY_0002430,OG0001317_157,167,ORY,2,No duplicate lost,S24(2)->S23(2)->S22(2)->S2(2)->S1(2)->ORY(2),NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S24,8,ORY_0035123,ORY_0012316,OG0002511_99,208,ORY,2,No duplicate lost,S24(2)->S23(2)->S22(2)->S2(2)->S1(2)->ORY(2),NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S22,2,ORY_0003277,ORY_0020395,OG0000637_252,25,ORY,2,No duplicate lost,S22(2)->S2(2)->S1(2)->ORY(2),NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S22,2,ORY_0013051,ORY_0016125,OG0001299_159,147,ORY,2,No duplicate lost,S22(2)->S2(2)->S1(2)->ORY(2),NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2,7,ORY_0013425,ORY_0020018,OG0000629_253,9,ORY,2,No duplicate lost,S2(2)->S1(2)->ORY(2),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2,7,ORY_0019521,ORY_0005612,OG0001259_162,86,ORY,2,No duplicate lost,S2(2)->S1(2)->ORY(2),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2,7,ORY_0021094,ORY_0016264,OG0001277_161,111,ORY,2,No duplicate lost,S2(2)->S1(2)->ORY(2),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2,7,ORY_0028249,ORY_0017241,OG0001289_160,123,ORY,2,No duplicate lost,S2(2)->S1(2)->ORY(2),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2,7,ORY_0038649,ORY_0016359,OG0001318_157,168,ORY,2,No duplicate lost,S2(2)->S1(2)->ORY(2),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2,7,ORY_0008019,ORY_0025389,OG0002508_99,205,ORY,2,No duplicate lost,S2(2)->S1(2)->ORY(2),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2,7,ORY_0000675,ORY_0005736,OG0002523_99,215,ORY,2,No duplicate lost,S2(2)->S1(2)->ORY(2),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S1,36,ORY_0028906,ORY_0027410,OG0000622_254,1,ORY,2,No duplicate lost,S1(2)->ORY(2),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S1,36,ORY_0005236,ORY_0023195,OG0000622_254,3,ORY,2,No duplicate lost,S1(2)->ORY(2),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S1,36,ORY_0020018,ORY_0007609,OG0000629_253,4,ORY,2,No duplicate lost,S1(2)->ORY(2),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S1,36,ORY_0005275,ORY_0024258,OG0000629_253,5,ORY,2,No duplicate lost,S1(2)->ORY(2),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S1,36,ORY_0020018,ORY_0024258,OG0000629_253,6,ORY,2,No duplicate lost,S1(2)->ORY(2),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S1,36,ORY_0007525,ORY_0025712,OG0000629_253,7,ORY,2,No duplicate lost,S1(2)->ORY(2),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S1,36,ORY_0020018,ORY_0025712,OG0000629_253,8,ORY,2,No duplicate lost,S1(2)->ORY(2),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S1,36,ORY_0021138,ORY_0003348,OG0000637_252,27,ORY,2,No duplicate lost,S1(2)->ORY(2),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S1,36,ORY_0028019,ORY_0021889,OG0000648_249,31,ORY,2,No duplicate lost,S1(2)->ORY(2),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
